
CPIO INFORMATION 

MET Start: 514289169.22 Stop: 514289169.22
UTC Start: 2017:109:10:06:04 Stop: 2017:109:10:06:04

OBSID: 00000000000 Target: 0 Segment: 0
RA: 0.00000 Dec: 0.00000
Roll: 0.00000

DATAMODE: -- (none) --
CPIONAME:onslew.sou


-----------------------------------------------------------

EXTENSION : TRIG_SOURCE
DATAMODE : -- (none) --
TYPE : TRIG_SOURCE
Number of Rows : 1300

Names of Columns: 

TIME 1D (1)
NAME 15A (15)
SCRIPT 1A (1)
CATNUM 1J (1)
DSPCLEAN 1X (1)
SRC_TYPE 1I (1)
MERIT 1I (1)
RA_OBJ 1E (1)
DEC_OBJ 1E (1)
THRESHOLD 1E (1)
LDPNAME 15A15 (15)
APID 1I (1)
LDP 1J (1)



NOTE: "VVVVVVVV" indicates repeated lines have been removed

+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
| 347|514289169.22|IGR18406-0539 |0| 10660|0x00000000| 13| 95| 280.15| -5.6500| 36.040|onslew.sou | 481| 48954|
| 348|514289169.22|AX_J1845.0-0433|0| 10662|0x00000000| 4| 123| 281.26| -4.5653| 19.160|onslew.sou | 481| 48954|
| 349|514289169.22|IGR18490-0000 |0| 10664|0x00000000| 13| 95| 282.25| 0.0000| 2.0000|onslew.sou | 481| 48954|
| 350|514289169.22|IGR18539+0727 |0| 10665|0x00000000| 13| 95| 283.48| 7.4500| 2.0000|onslew.sou | 481| 48954|
| 351|514289169.22|IGR21247+5058 |0| 10666|0x00000000| 13| 95| 321.17| 50.967| 2.0000|onslew.sou | 481| 48954|
| 352|514289169.22|GRO_J1008-57 |0| 10667|0x00000000| 13| 95| 152.44| -58.293| 230.57|onslew.sou | 481| 48954|
| 353|514289169.22|SW1626.6-5156 |0| 10668|0x00000000| 6| 95| 246.63| -51.945| 2.0000|onslew.sou | 481| 48954|
| 354|514289169.22|XTE_J1701-462 |0| 10669|0x00000000| 4| 95| 255.24| -46.186| 20.830|onslew.sou | 481| 48954|
| 355|514289169.22|XTE_J1701-462 |0| 15669|0x00000000| 16| 95| 255.24| -46.186| -45068.|onslew.sou | 481| 48954|
| 356|514289169.22|Mrk_421 |0| 10670|0x00000000| 9| 95| 166.11| 38.209| 15.000|onslew.sou | 481| 48954|
| 357|514289169.22|1A_1246-588 |B| 10671|0x00000000| 11| 95| 192.42| -59.087| 122.00|onslew.sou | 481| 48954|
| 358|514289169.22|1A_1246-588 |B| 15671|0x00000000| 16| 95| 192.42| -59.087| -43090.|onslew.sou | 481| 48954|
| 359|514289169.22|XTE1946p274 |0| 10672|0x00000000| 4| 95| 296.41| 27.364| 27.800|onslew.sou | 481| 48954|
| 360|514289169.22|SAX_J1810.8-260|0| 10673|0x00000000| 13| 95| 272.68| -26.150| 215.77|onslew.sou | 481| 48954|
| 361|514289169.22|SAX_J1810.8-260|0| 15673|0x00000000| 16| 95| 272.68| -26.150| -38202.|onslew.sou | 481| 48954|
| 362|514289169.22|MAXI1659n152 |0| 10674|0x00000000| 4| 95| 254.76| -15.258| 50.000|onslew.sou | 481| 48954|
| 363|514289169.22|MXB_0656-072 |0| 10675|0x00000000| 4| 95| 104.47| -7.2080| 45.000|onslew.sou | 481| 48954|
| 364|514289169.22|GRO_J1750-27 |0| 10676|0x00000000| 4| 95| 267.29| -26.630| 77.550|onslew.sou | 481| 48954|
| 365|514289169.22|SAX J1818.6-170|0| 10677|0x00000000| 4| 123| 274.66| -17.047| 24.590|onslew.sou | 481| 48954|
| 366|514289169.22|IGR_J16479-4514|0| 10678|0x00000000| 4| 123| 252.03| -45.202| 155.46|onslew.sou | 481| 48954|
| 367|514289169.22|XTE_J1701-407 |0| 10679|0x00000000| 13| 95| 255.43| -40.858| 215.00|onslew.sou | 481| 48954|
| 368|514289169.22|XTE_J1701-407 |0| 15679|0x00000000| 16| 95| 255.43| -40.858| -4192.0|onslew.sou | 481| 48954|
| 369|514289169.22|SwJ1842.5-1124 |0| 10680|0x00000000| 13| 95| 280.57| -11.417| 20.000|onslew.sou | 481| 48954|
| 370|514289169.22|IGR_J08408-4503|0| 10681|0x00000000| 4| 123| 130.21| -45.052| 36.887|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 371|514289169.22|XTE_J1739-302 |0| 10682|0x00000000| 4| 123| 264.80| -30.344| 139.78|onslew.sou | 481| 48954|
| 372|514289169.22|IGRJ17544-2619 |0| 10683|0x00000000| 4| 123| 268.61| -26.331| 190.42|onslew.sou | 481| 48954|
| 373|514289169.22|XTE_J1743-363 |0| 10684|0x00000000| 13| 123| 265.75| -36.345| 0.0000|onslew.sou | 481| 48954|
| 374|514289169.22|AX_J1749.1-2733|0| 10685|0x00000000| 13| 123| 267.27| -27.550| 39.989|onslew.sou | 481| 48954|
| 375|514289169.22|SAX_J1753.5-234|0| 10686|0x00000000| 4| 123| 268.38| -23.817| 17.938|onslew.sou | 481| 48954|
| 376|514289169.22|SAX_J1753.5-234|0| 15686|0x00000000| 16| 123| 268.38| -23.817| -16522.|onslew.sou | 481| 48954|
| 377|514289169.22|AX_J1841.-0535 |0| 10687|0x00000000| 4| 123| 280.25| -5.5963| 31.833|onslew.sou | 481| 48954|
| 378|514289169.22|AXP_1E1547.-54 |0| 10688|0x00000000| 6| 124| 237.73| -54.306| 5866.1|onslew.sou | 481| 48954|
| 379|514289169.22|1A1118-61 |0| 10689|0x00000000| 4| 123| 170.24| -61.917| 25.000|onslew.sou | 481| 48954|
| 380|514289169.22|XTE J1752-223 |0| 10696|0x00000000| 4| 100| 268.06| -22.342| 275.00|onslew.sou | 481| 48954|
| 381|514289169.22|LS V +44 17 |0| 10697|0x00000000| 4| 100| 70.247| 44.530| 55.340|onslew.sou | 481| 48954|
| 382|514289169.22|GK Per |0| 10698|0x00000000| 4| 100| 52.799| 43.905| 20.000|onslew.sou | 481| 48954|
| 383|514289169.22|XTE_J1751-305 |0| 10701|0x00000000| 4| 100| 267.82| -30.625| 20.000|onslew.sou | 481| 48954|
| 384|514289169.22|XTE_J1814-338 |0| 10702|0x00000000| 4| 100| 273.41| -33.773| 20.000|onslew.sou | 481| 48954|
| 385|514289169.22|XTE_J1814-338 |0| 15702|0x00000000| 16| 100| 273.41| -33.773| -2422.2|onslew.sou | 481| 48954|
| 386|514289169.22|UW_Crb |0| 10703|0x00000000| 4| 124| 241.44| 25.863| 20.000|onslew.sou | 481| 48954|
| 387|514289169.22|UW_Crb |0| 15703|0x00000000| 16| 124| 241.44| 25.863| -601.00|onslew.sou | 481| 48954|
| 388|514289169.22|XTE_J1709-267 |0| 10704|0x00000000| 4| 124| 257.38| -26.657| 20.000|onslew.sou | 481| 48954|
| 389|514289169.22|XTE_J1709-267 |0| 15704|0x00000000| 16| 124| 257.38| -26.657| -601.00|onslew.sou | 481| 48954|
| 390|514289169.22|4U_1708-40 |0| 10705|0x00000000| 4| 124| 258.10| -40.843| 20.000|onslew.sou | 481| 48954|
| 391|514289169.22|4U_1708-40 |0| 15705|0x00000000| 16| 124| 258.10| -40.843| -12900.|onslew.sou | 481| 48954|
| 392|514289169.22|IGR_J17191-2821|0| 10706|0x00000000| 4| 124| 259.77| -28.350| 20.000|onslew.sou | 481| 48954|
| 393|514289169.22|IGR_J17191-2821|0| 15706|0x00000000| 16| 124| 259.77| -28.350| -601.00|onslew.sou | 481| 48954|
| 394|514289169.22|MXB1716-31 |0| 10707|0x00000000| 4| 124| 259.80| -31.900| 20.000|onslew.sou | 481| 48954|
| 395|514289169.22|MXB1716-31 |0| 15707|0x00000000| 16| 124| 259.80| -31.900| -12882.|onslew.sou | 481| 48954|
| 396|514289169.22|1RXH_J173523.7-|0| 10708|0x00000000| 4| 124| 263.85| -35.670| 20.000|onslew.sou | 481| 48954|
| 397|514289169.22|1RXH_J173523.7-|0| 15708|0x00000000| 16| 124| 263.85| -35.670| -601.00|onslew.sou | 481| 48954|
| 398|514289169.22|IGR_J17364-2711|0| 10709|0x00000000| 4| 124| 264.12| -27.199| 20.000|onslew.sou | 481| 48954|
| 399|514289169.22|IGR_J17364-2711|0| 15709|0x00000000| 16| 124| 264.12| -27.199| -3038.2|onslew.sou | 481| 48954|
| 400|514289169.22|XTE_J1739-285 |0| 10710|0x00000000| 4| 124| 264.97| -28.496| 20.000|onslew.sou | 481| 48954|
| 401|514289169.22|XTE_J1739-285 |0| 15710|0x00000000| 16| 124| 264.97| -28.496| -601.00|onslew.sou | 481| 48954|
| 402|514289169.22|Ginga_0834-430 |0| 10734|0x00000000| 4| 100| 128.98| -43.185| 32.000|onslew.sou | 481| 48954|
| 403|514289169.22|SwJ1910.2-0546 |0| 10735|0x00000000| 4| 100| 287.59| -5.7987| 50.000|onslew.sou | 481| 48954|
| 404|514289169.22|1A_1744-361 |0| 10712|0x00000000| 4| 124| 267.08| -36.121| 20.000|onslew.sou | 481| 48954|
| 405|514289169.22|1A_1744-361 |0| 15712|0x00000000| 16| 124| 267.08| -36.121| -601.00|onslew.sou | 481| 48954|
| 406|514289169.22|Swift_J1749.4-2|0| 10713|0x00000000| 4| 124| 267.38| -28.135| 20.000|onslew.sou | 481| 48954|
| 407|514289169.22|Swift_J1749.4-2|0| 15713|0x00000000| 16| 124| 267.38| -28.135| -601.00|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 408|514289169.22|IGR_J17511-3057|0| 10714|0x00000000| 4| 124| 267.77| -30.950| 20.000|onslew.sou | 481| 48954|
| 409|514289169.22|IGR_J17511-3057|0| 15714|0x00000000| 16| 124| 267.77| -30.950| -601.00|onslew.sou | 481| 48954|
| 410|514289169.22|SGR1833n0832 |0| 10715|0x00000000| 7| 124| 278.43| -8.5190| 0.0000|onslew.sou | 481| 48954|
| 411|514289169.22|SGR1900+14 |P| 10716|0x00000000| 7| 100| 286.81| 9.3222| 31.396|onslew.sou | 481| 48954|
| 412|514289169.22|SGR2013+34 |0| 10717|0x00000000| 4| 124| 303.48| 34.332| 0.0000|onslew.sou | 481| 48954|
| 413|514289169.22|SGR0418+5729 |0| 10718|0x00000000| 4| 124| 64.604| 57.488| 0.0000|onslew.sou | 481| 48954|
| 414|514289169.22|XTEJ1810-197 |0| 10719|0x00000000| 4| 124| 272.46| -19.731| 0.0000|onslew.sou | 481| 48954|
| 415|514289169.22|1E_1048.1-5937 |0| 10720|0x00000000| 4| 124| 162.53| -59.889| 0.0000|onslew.sou | 481| 48954|
| 416|514289169.22|AXJ1845-0258 |0| 10721|0x00000000| 4| 124| 281.23| -2.9481| 0.0000|onslew.sou | 481| 48954|
| 417|514289169.22|1E_2259+586 |0| 10722|0x00000000| 4| 124| 345.28| 58.879| 0.0000|onslew.sou | 481| 48954|
| 418|514289169.22|CXOU010043-7211|0| 10723|0x00000000| 4| 124| 15.180| -72.193| 0.0000|onslew.sou | 481| 48954|
| 419|514289169.22|4U_0142+61 |0| 10724|0x00000000| 4| 124| 26.594| 61.751| 13291.|onslew.sou | 481| 48954|
| 420|514289169.22|1RXS170849-4009|0| 10725|0x00000000| 4| 124| 257.20| -40.148| 125.32|onslew.sou | 481| 48954|
| 421|514289169.22|PSR 1847-0130 |0| 10726|0x00000000| 6| 124| 281.90| -1.5128| 0.0000|onslew.sou | 481| 48954|
| 422|514289169.22|PSR 1718-3718 |0| 10727|0x00000000| 6| 124| 259.54| -37.315| 59.272|onslew.sou | 481| 48954|
| 423|514289169.22|PSR 1814-1744 |0| 10728|0x00000000| 6| 124| 273.68| -17.747| 0.0000|onslew.sou | 481| 48954|
| 424|514289169.22|PSR 1734-3333 |0| 10729|0x00000000| 6| 124| 263.61| -33.556| 0.0000|onslew.sou | 481| 48954|
| 425|514289169.22|PSR 1819-1458 |0| 10730|0x00000000| 6| 124| 274.89| -14.971| 23.957|onslew.sou | 481| 48954|
| 426|514289169.22|PSR 1119-6127 |0| 10731|0x00000000| 6| 124| 169.81| -61.464| 3980.4|onslew.sou | 481| 48954|
| 427|514289169.22|SAX_J1806.5-221|0| 10750|0x00000000| 4| 124| 271.62| -22.250| 56.855|onslew.sou | 481| 48954|
| 428|514289169.22|SAX_J1806.5-221|0| 15750|0x00000000| 16| 124| 271.62| -22.250| -5112.8|onslew.sou | 481| 48954|
| 429|514289169.22|2S_1803-245 |0| 10751|0x00000000| 4| 124| 271.71| -24.587| 20.000|onslew.sou | 481| 48954|
| 430|514289169.22|2S_1803-245 |0| 15751|0x00000000| 16| 124| 271.71| -24.587| -35320.|onslew.sou | 481| 48954|
| 431|514289169.22|XTE_J1810-189 |0| 10752|0x00000000| 4| 124| 272.61| -19.070| 20.000|onslew.sou | 481| 48954|
| 432|514289169.22|XTE_J1810-189 |0| 15752|0x00000000| 16| 124| 272.61| -19.070| -11286.|onslew.sou | 481| 48954|
| 433|514289169.22|M28 |0| 10753|0x00000000| 4| 124| 276.14| -24.870| 56.424|onslew.sou | 481| 48954|
| 434|514289169.22|M28 |0| 15753|0x00000000| 16| 124| 276.14| -24.870| -10299.|onslew.sou | 481| 48954|
| 435|514289169.22|MXB_1906+00 |0| 10754|0x00000000| 4| 124| 287.11| 0.16890| 20.000|onslew.sou | 481| 48954|
| 436|514289169.22|MXB_1906+00 |0| 15754|0x00000000| 16| 124| 287.11| 0.16890| -601.00|onslew.sou | 481| 48954|
| 437|514289169.22|XB_1940-04 |0| 10755|0x00000000| 4| 124| 295.66| -3.9000| 20.000|onslew.sou | 481| 48954|
| 438|514289169.22|XB_1940-04 |0| 15755|0x00000000| 16| 124| 295.66| -3.9000| -601.00|onslew.sou | 481| 48954|
| 439|514289169.22|SAXJ1544.7-6944|0| 10756|0x00000000| 4| 124| 236.17| -69.744| 20.000|onslew.sou | 481| 48954|
| 440|514289169.22|SAXJ1544.7-6944|0| 15756|0x00000000| 16| 124| 236.17| -69.744| -601.00|onslew.sou | 481| 48954|
| 441|514289169.22|GROJ1744-28 |0| 10757|0x00000000| 4| 124| 266.14| -28.741| 4384.6|onslew.sou | 481| 48954|
| 442|514289169.22|GROJ1744-28 |0| 15757|0x00000000| 16| 124| 266.14| -28.756| -4.4624E+05|onslew.sou | 481| 48954|
| 443|514289169.22|AX_J1754.2-2754|0| 10758|0x00000000| 4| 124| 268.56| -27.910| 20.000|onslew.sou | 481| 48954|
| 444|514289169.22|AX_J1754.2-2754|0| 15758|0x00000000| 16| 124| 268.56| -27.910| -601.00|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 445|514289169.22|2M171755-164901|0| 12000|0x00000000| 15| 125| 259.48| -16.817| 0.0000|onslew.sou | 481| 48954|
| 446|514289169.22|NGC6822 |0| 12001|0x00000000| 15| 125| 296.23| -14.798| 0.0000|onslew.sou | 481| 48954|
| 447|514289169.22|NGC0147 |0| 12002|0x00000000| 15| 125| 8.3005| 48.509| 0.0000|onslew.sou | 481| 48954|
| 448|514289169.22|NGC0185 |0| 12003|0x00000000| 15| 125| 9.7415| 48.337| 0.0000|onslew.sou | 481| 48954|
| 449|514289169.22|NGC0205 |0| 12004|0x00000000| 15| 125| 10.092| 41.685| 0.0000|onslew.sou | 481| 48954|
| 450|514289169.22|I0010 |0| 12006|0x00000000| 15| 125| 5.0722| 59.304| 0.0000|onslew.sou | 481| 48954|
| 451|514289169.22|NGC0598 |0| 12008|0x00000000| 15| 125| 23.462| 30.660| 0.0000|onslew.sou | 481| 48954|
| 452|514289169.22|2M204752+593711|0| 12009|0x00000000| 15| 125| 311.97| 59.620| 0.0000|onslew.sou | 481| 48954|
| 453|514289169.22|NGC3109 |0| 12010|0x00000000| 15| 125| 150.78| -26.160| 26.971|onslew.sou | 481| 48954|
| 454|514289169.22|I5152 |0| 12011|0x00000000| 15| 125| 330.67| -51.297| 0.0000|onslew.sou | 481| 48954|
| 455|514289169.22|NGC2976 |0| 12012|0x00000000| 15| 125| 146.81| 67.916| 0.0000|onslew.sou | 481| 48954|
| 456|514289169.22|A045710-66275 |0| 12013|0x00000000| 15| 125| 74.318| -66.389| 0.0000|onslew.sou | 481| 48954|
| 457|514289169.22|A202216+354144 |0| 12014|0x00000000| 15| 125| 306.05| 35.858| 0.0000|onslew.sou | 481| 48954|
| 458|514289169.22|I0342 |0| 12015|0x00000000| 15| 125| 56.702| 68.096| 0.0000|onslew.sou | 481| 48954|
| 459|514289169.22|NGC1560 |0| 12016|0x00000000| 15| 125| 68.204| 71.883| 0.0000|onslew.sou | 481| 48954|
| 460|514289169.22|NGC0300 |0| 12017|0x00000000| 15| 125| 13.723| -37.684| 0.0000|onslew.sou | 481| 48954|
| 461|514289169.22|A1346-3548A |0| 12018|0x00000000| 15| 125| 207.32| -36.063| 0.0000|onslew.sou | 481| 48954|
| 462|514289169.22|NGC4150 |0| 12019|0x00000000| 15| 125| 182.64| 30.402| 0.0000|onslew.sou | 481| 48954|
| 463|514289169.22|NGC5237 |0| 12020|0x00000000| 15| 125| 204.41| -42.847| 0.0000|onslew.sou | 481| 48954|
| 464|514289169.22|A0253+5842 |0| 12021|0x00000000| 15| 125| 44.215| 58.912| 0.0000|onslew.sou | 481| 48954|
| 465|514289169.22|I4662 |0| 12023|0x00000000| 15| 125| 266.79| -64.639| 23.495|onslew.sou | 481| 48954|
| 466|514289169.22|A0251+5839 |0| 12024|0x00000000| 15| 125| 43.929| 58.861| 0.0000|onslew.sou | 481| 48954|
| 467|514289169.22|A1307-4643 |0| 12025|0x00000000| 15| 125| 197.64| -46.996| 0.0000|onslew.sou | 481| 48954|
| 468|514289169.22|NGC2403 |0| 12026|0x00000000| 15| 125| 114.21| 65.603| 0.0000|onslew.sou | 481| 48954|
| 469|514289169.22|NGC4449 |0| 12027|0x00000000| 15| 125| 187.05| 44.094| 0.0000|onslew.sou | 481| 48954|
| 470|514289169.22|NGC4244 |0| 12029|0x00000000| 15| 125| 184.37| 37.807| 0.0000|onslew.sou | 481| 48954|
| 471|514289169.22|2M170421-271128|0| 12030|0x00000000| 15| 125| 256.09| -27.191| 0.0000|onslew.sou | 481| 48954|
| 472|514289169.22|NGC3031 |0| 12031|0x00000000| 15| 125| 148.89| 69.065| 0.0000|onslew.sou | 481| 48954|
| 473|514289169.22|NGC5457 |0| 12032|0x00000000| 15| 125| 210.80| 54.349| 0.0000|onslew.sou | 481| 48954|
| 474|514289169.22|NGC5474 |0| 12033|0x00000000| 15| 125| 211.26| 53.662| 0.0000|onslew.sou | 481| 48954|
| 475|514289169.22|NGC4605 |0| 12034|0x00000000| 15| 125| 190.00| 61.609| 0.0000|onslew.sou | 481| 48954|
| 476|514289169.22|NGC3077 |0| 12035|0x00000000| 15| 125| 150.83| 68.734| 0.0000|onslew.sou | 481| 48954|
| 477|514289169.22|NGC4214 |0| 12036|0x00000000| 15| 125| 183.91| 36.327| 0.0000|onslew.sou | 481| 48954|
| 478|514289169.22|NGC6503 |0| 12037|0x00000000| 15| 125| 267.36| 70.144| 0.0000|onslew.sou | 481| 48954|
| 479|514289169.22|A0238+5923 |0| 12038|0x00000000| 15| 125| 40.479| 59.604| 0.0000|onslew.sou | 481| 48954|
| 480|514289169.22|05096+6231 |0| 12039|0x00000000| 15| 125| 78.564| 62.580| 0.0000|onslew.sou | 481| 48954|
| 481|514289169.22|NGC3034 |0| 12040|0x00000000| 15| 125| 148.97| 69.680| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 482|514289169.22|NGC4395 |0| 12041|0x00000000| 15| 125| 186.45| 33.547| 0.0000|onslew.sou | 481| 48954|
| 483|514289169.22|NGC2915 |0| 12042|0x00000000| 15| 125| 141.55| -76.626| 0.0000|onslew.sou | 481| 48954|
| 484|514289169.22|NGC5102 |0| 12043|0x00000000| 15| 125| 200.49| -36.630| 0.0000|onslew.sou | 481| 48954|
| 485|514289169.22|A0232+5926 |0| 12044|0x00000000| 15| 125| 39.148| 59.655| 0.0000|onslew.sou | 481| 48954|
| 486|514289169.22|NGC5253 |0| 12045|0x00000000| 15| 125| 204.98| -31.640| 0.0000|onslew.sou | 481| 48954|
| 487|514289169.22|2M205259+531110|0| 12046|0x00000000| 15| 125| 313.25| 53.186| 0.0000|onslew.sou | 481| 48954|
| 488|514289169.22|NGC4144 |0| 12047|0x00000000| 15| 125| 182.49| 46.457| 93.405|onslew.sou | 481| 48954|
| 489|514289169.22|NGC0059 |0| 12048|0x00000000| 15| 125| 3.8547| -21.444| 0.0000|onslew.sou | 481| 48954|
| 490|514289169.22|NGC5264 |0| 12049|0x00000000| 15| 125| 205.40| -29.913| 0.0000|onslew.sou | 481| 48954|
| 491|514289169.22|NGC0784 |0| 12050|0x00000000| 15| 125| 30.320| 28.837| 0.0000|onslew.sou | 481| 48954|
| 492|514289169.22|2M081904+704312|0| 12051|0x00000000| 15| 125| 124.77| 70.720| 0.0000|onslew.sou | 481| 48954|
| 493|514289169.22|NGC4736 |0| 12052|0x00000000| 15| 125| 192.72| 41.120| 0.0000|onslew.sou | 481| 48954|
| 494|514289169.22|NGC5236 |0| 12053|0x00000000| 15| 125| 204.25| -29.866| 0.0000|onslew.sou | 481| 48954|
| 495|514289169.22|NGC5204 |0| 12054|0x00000000| 15| 125| 202.40| 58.419| 0.0000|onslew.sou | 481| 48954|
| 496|514289169.22|NGC1313 |0| 12055|0x00000000| 15| 125| 49.567| -66.498| 0.0000|onslew.sou | 481| 48954|
| 497|514289169.22|NGC1569 |0| 12056|0x00000000| 15| 125| 67.705| 64.848| 0.0000|onslew.sou | 481| 48954|
| 498|514289169.22|03286+4738 |0| 12057|0x00000000| 15| 125| 53.030| 47.794| 0.0000|onslew.sou | 481| 48954|
| 499|514289169.22|NGC4945 |0| 12058|0x00000000| 15| 125| 196.36| -49.468| 0.0000|onslew.sou | 481| 48954|
| 500|514289169.22|A1510-4637 |0| 12059|0x00000000| 15| 125| 228.56| -46.809| 0.0000|onslew.sou | 481| 48954|
| 501|514289169.22|NGC5206 |0| 12060|0x00000000| 15| 125| 203.43| -48.151| 0.0000|onslew.sou | 481| 48954|
| 502|514289169.22|NGC6946 |0| 12061|0x00000000| 15| 125| 308.72| 60.154| 0.0000|onslew.sou | 481| 48954|
| 503|514289169.22|NGC0024 |0| 12063|0x00000000| 15| 125| 2.4856| -24.963| 0.0000|onslew.sou | 481| 48954|
| 504|514289169.22|NGC0045 |0| 12064|0x00000000| 15| 125| 3.5166| -23.182| 0.0000|onslew.sou | 481| 48954|
| 505|514289169.22|NGC0055 |0| 12065|0x00000000| 15| 125| 3.7233| -39.197| 0.0000|onslew.sou | 481| 48954|
| 506|514289169.22|NGC0247 |0| 12066|0x00000000| 15| 125| 11.786| -20.760| 0.0000|onslew.sou | 481| 48954|
| 507|514289169.22|NGC1705 |0| 12067|0x00000000| 15| 125| 73.556| -53.361| 0.0000|onslew.sou | 481| 48954|
| 508|514289169.22|NGC2683 |0| 12068|0x00000000| 15| 125| 133.17| 33.422| 0.0000|onslew.sou | 481| 48954|
| 509|514289169.22|NGC3621 |0| 12069|0x00000000| 15| 125| 169.57| -32.813| 0.0000|onslew.sou | 481| 48954|
| 510|514289169.22|NGC7793 |0| 12070|0x00000000| 15| 125| 359.46| -32.591| 0.0000|onslew.sou | 481| 48954|
| 511|514289169.22|NGC0625B |0| 12071|0x00000000| 15| 125| 23.769| -41.436| 0.0000|onslew.sou | 481| 48954|
| 512|514289169.22|NGC3593 |0| 12072|0x00000000| 15| 125| 168.65| 12.818| 0.0000|onslew.sou | 481| 48954|
| 513|514289169.22|NGC5023 |0| 12073|0x00000000| 15| 125| 198.05| 44.038| 30.113|onslew.sou | 481| 48954|
| 514|514289169.22|NGC1156 |0| 12074|0x00000000| 15| 125| 44.929| 25.241| 0.0000|onslew.sou | 481| 48954|
| 515|514289169.22|NGC4080 |0| 12075|0x00000000| 15| 125| 181.22| 26.993| 0.0000|onslew.sou | 481| 48954|
| 516|514289169.22|NGC5585 |0| 12076|0x00000000| 15| 125| 214.95| 56.729| 0.0000|onslew.sou | 481| 48954|
| 517|514289169.22|05390+0640 |0| 12077|0x00000000| 15| 125| 85.426| 6.6806| 0.0000|onslew.sou | 481| 48954|
| 518|514289169.22|NGC3274 |0| 12078|0x00000000| 15| 125| 158.07| 27.669| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 519|514289169.22|A1832-5926 |0| 12079|0x00000000| 15| 125| 279.24| -59.402| 0.0000|onslew.sou | 481| 48954|
| 520|514289169.22|A1934-3900 |0| 12080|0x00000000| 15| 125| 294.57| -38.895| 0.0000|onslew.sou | 481| 48954|
| 521|514289169.22|NGC4308 |0| 12081|0x00000000| 15| 125| 185.49| 30.074| 0.0000|onslew.sou | 481| 48954|
| 522|514289169.22|NGC5068 |0| 12082|0x00000000| 15| 125| 199.73| -21.039| 0.0000|onslew.sou | 481| 48954|
| 523|514289169.22|A2118+4503 |0| 12083|0x00000000| 15| 125| 320.19| 45.273| 0.0000|onslew.sou | 481| 48954|
| 524|514289169.22|NGC3344 |0| 12084|0x00000000| 15| 125| 160.88| 24.922| 0.0000|onslew.sou | 481| 48954|
| 525|514289169.22|NGC4136 |0| 12085|0x00000000| 15| 125| 182.32| 29.928| 0.0000|onslew.sou | 481| 48954|
| 526|514289169.22|NGC4236 |0| 12086|0x00000000| 15| 125| 184.18| 69.463| 0.0000|onslew.sou | 481| 48954|
| 527|514289169.22|NGC4258 |0| 12087|0x00000000| 15| 125| 184.74| 47.304| 0.0000|onslew.sou | 481| 48954|
| 528|514289169.22|NGC4485 |0| 12088|0x00000000| 15| 125| 187.63| 41.701| 0.0000|onslew.sou | 481| 48954|
| 529|514289169.22|NGC3605 |0| 12089|0x00000000| 15| 125| 169.19| 18.017| 0.0000|onslew.sou | 481| 48954|
| 530|514289169.22|A1616-6021 |0| 12090|0x00000000| 15| 125| 245.24| -60.491| 0.0000|onslew.sou | 481| 48954|
| 531|514289169.22|NGC0672 |0| 12091|0x00000000| 15| 125| 26.977| 27.433| 0.0000|onslew.sou | 481| 48954|
